Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
25-20-11,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-20-11,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-20-14,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-20-14,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-20-25,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-20-25,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-21-8,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-21-8,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-21-30,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-21-30,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-21-57,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-21-57,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-22-41,Category,4,Beauty & Spas,75.0,Barbers,25.0,,0.0,,0.0,,0.0,0.0
25-22-41,Region,4,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-23-11,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-23-11,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-23-57,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-23-57,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-25,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-33,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-33,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-35,Category,3,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-35,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-58,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-24-58,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-25-15,Category,1,Landmarks & Historical Buildings,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-25-15,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-26-1,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-26-1,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-26-17,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-26-17,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-26-53,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-26-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-28-27,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-28-27,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-28-57,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-28-57,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-28-60,Category,1,Barre Classes,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-28-60,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-30-46,Category,1,Arts & Entertainment,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-30-46,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-30-49,Category,1,Hotels & Travel,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-30-49,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-31-54,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-31-54,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-32-28,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-32-28,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-32-41,Category,1,Specialty Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-32-41,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-33-40,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-33-40,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-11,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-11,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-27,Category,3,Food,66.7,Restaurants,33.3,,0.0,,0.0,,0.0,0.0
25-34-27,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-56,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-56,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-60,Category,2,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-34-60,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-35-7,Category,1,Fitness & Instruction,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-35-7,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-35-46,Category,2,Golf,50.0,Arts & Entertainment,50.0,,0.0,,0.0,,0.0,0.0
25-35-46,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-35-61,Category,1,Fitness & Instruction,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-35-61,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-25,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-30,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-30,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-42,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-42,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-51,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-36-51,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-37-53,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-37-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-2,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-2,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-9,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-9,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-25,Category,1,Hiking,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-33,Category,1,Arts & Entertainment,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-33,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-49,Category,2,Hotels & Travel,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-40-49,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-13,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-13,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-18,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-18,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-27,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-27,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-38,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-38,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-56,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-56,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-57,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-57,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-62,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-41-62,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-42-61,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
